#c_date	cloud
83310892	0.875
83319310	1
83380485	0.75
83388873	0.25
83397261	0
83405649	0
83466914	0
83475272	0
83483629	0
83491987	0
83553343	0
83561670	0.125
83569998	0.125
83578325	0
83639772	0
83648068	0
83656365	0
83664661	0
83726201	0
83734466	0
83742732	0
83750997	0
83812630	0
83820864	0.125
83829099	0.125
83837333	0.25
83899059	0.875
83907262	1
83915464	1
83923667	1
83985488	1
83993659	1
84001830	1
84010001	1
84071917	0
84080056	0.125
84088195	0
84096334	0
84158346	0.125
84166453	0.125
84174559	0
84182666	0.125
84244776	0.125
84252850	0.25
84260924	0.375
84268998	0.125
84331205	0.125
84339246	0.125
84347288	0
84355329	0
84417634	0.125
84425642	0.375
84433651	0.375
84441659	0.5
84504064	1
84512039	0
84520014	0
84527989	0.125
84590494	0.75
84598436	0.125
84606377	0.25
84614319	0.25
84676923	0.5
84684831	0.25
84692740	0.25
84700648	0.25
84763353	0.25
84771227	1
84779102	1
84786976	1
84849783	1
84857623	0.75
84865464	0.875
84873304	1
84936214	1
84944020	1
84951826	1
84959632	1
85022644	1
85030416	0.75
85038187	0.625
85045959	0.125
85109075	0
85116812	0
85124548	0
85132285	0
85195506	0
85203208	0
85210910	0
85218612	0
85281937	0
85289604	0
85297271	0
85304938	0
85368368	0
85376000	0.375
85383631	0
85391263	0.25
85454800	0.75
85462396	0
85469993	0
85477589	0
85541232	0
85548793	0
85556353	0
85563914	0
85627664	0
85635189	0.125
85642714	0
85650239	0
85714096	0
85721585	0
85729074	0
85736563	0
85800529	0
85807982	0.75
85815435	0.875
85822888	1
85886962	1
85894379	0.375
85901795	0.25
85909212	0
85973395	0
85980775	0.625
85988156	0.25
85995536	0
86059829	0
86067173	0
86074516	0.125
86081860	0
86146263	0
86153570	1
86160877	1
86168184	1
86232698	1
86239968	0
86247238	0.125
86254508	0.375
86319133	0.5
86326366	0
86333599	0
86340832	0
86405568	0
86412764	0
86419960	0
86427156	0
86492004	0
86499163	0
86506321	0
86513480	0
86578440	0
86585561	0
86592683	0
86599804	0
86664876	0
86671960	0
86679044	0
86686128	0
86751313	0
86758359	0
86765406	0
86772452	0.125
86837751	0.25
86844759	0.375
86851768	0
86858776	0
86924189	0
86931160	0
86938130	0
86945101	0
87010628	0.125
87017560	0.5
