#s_date	seeing
12037500	0.583417
12037800	0.678728
12038100	0.640491
12038400	0.746741
12038700	0.786321
12039000	0.736225
12039300	0.725281
12039600	0.896076
12039900	0.909451
12040200	0.853137
12040500	0.960138
12040800	0.896224
12041100	0.82273
12041400	0.884979
12041700	0.732781
12042000	0.744963
12042300	0.646748
12042600	0.608768
12042900	0.589244
12043200	0.5608
12043500	0.609626
12043800	0.670106
12044100	0.84062
12044400	0.925574
12044700	0.913443
12045000	0.976564
12045300	0.926401
12045600	1.11497
12045900	1.06976
12046200	1.07091
12046500	1.01192
12046800	1.03908
12047100	0.969945
12047400	0.91028
12047700	0.8941
12048000	0.864636
12048300	0.791259
12048600	0.861795
12048900	0.876186
12049200	0.880921
12049500	0.894394
12049800	0.858278
12050100	0.816325
12050400	0.725798
12050700	0.650553
12051000	0.678097
12051300	0.749383
12051600	0.926653
12051900	0.886847
12052200	0.853424
12052500	0.778547
12052800	0.681867
12053100	0.743422
12053400	0.682622
12053700	0.607088
12054000	0.612941
12054300	0.564032
12054600	0.537429
12054900	0.476689
12055200	0.529072
12055500	0.524165
12055800	0.450619
12056100	0.430635
12056400	0.443424
12056700	0.48998
12057000	0.500762
12057300	0.573298
12057600	0.634667
12057900	0.568585
12058200	0.541725
12058500	0.47541
12058800	0.49217
12059100	0.529689
12059400	0.570919
12059700	0.619199
12060000	0.577647
12060300	0.540289
12060600	0.514291
12060900	0.504659
12061200	0.478546
12061500	0.426723
12061800	0.39764
12062100	0.414027
12062400	0.409807
12062700	0.421794
12063000	0.479499
12063300	0.460992
12063600	0.529801
12063900	0.519107
12064200	0.565884
12064500	0.583376
12064800	0.58838
12065100	0.538796
12065400	0.577862
12065700	0.56932
12066000	0.490609
12066300	0.533726
12066600	0.53673
12066900	0.49125
12067200	0.473947
12067500	0.459212
12067800	0.469565
12068100	0.432672
12068400	0.425225
12068700	0.372519
12069000	0.426454
12069300	0.451243
12069600	0.433922
12069900	0.454703
12070200	0.448659
12070500	0.485396
12070800	0.492246
12071100	0.566091
12071400	0.569934
12071700	0.549625
12072000	0.52307
12072300	0.467
12072600	0.41282
12072900	0.371476
12073200	0.376735
12073500	0.419399
12073800	0.409438
12074100	0.411674
12074400	0.389741
12074700	0.493648
12075000	0.536994
12075300	0.551026
12075600	0.555058
12075900	0.597183
12076200	0.603217
12076500	0.689405
12076800	0.626917
12077100	0.543685
12077400	0.496969
12077700	0.522207
12078000	0.508609
12078300	0.418819
12078600	0.385896
12078900	0.394323
12079200	0.409023
12079500	0.429039
12079800	0.434668
12080100	0.416092
12080400	0.42905
12080700	0.375221
12081000	0.376139
12081300	0.404432
12081600	0.404716
12081900	0.35979
12082200	0.401551
12082500	0.422896
12082800	0.455011
12083100	0.389897
12083400	0.374189
12083700	0.38105
12084000	0.466393
12084300	0.479152
12084600	0.47259
12084900	0.439652
12085200	0.442484
12085500	0.444861
12085800	0.448505
12086100	0.448319
12086400	0.395795
12086700	0.459851
12087000	0.44951
12087300	0.522704
12087600	0.611684
12087900	0.678158
12088200	0.72971
12088500	0.7289
12088800	0.694909
12089100	0.776143
12089400	0.712159
12089700	0.733039
12090000	0.812668
12090300	0.806268
12090600	0.87315
12090900	0.836262
12091200	0.820535
12091500	0.826514
12091800	0.756784
12092100	0.784973
12092400	0.78296
12092700	0.755425
12093000	0.654582
12093300	0.59437
12093600	0.623341
12093900	0.637833
12094200	0.559421
12094500	0.520389
12094800	0.553661
12095100	0.556906
12095400	0.574877
12095700	0.519983
12096000	0.532125
12096300	0.494233
12096600	0.49666
12096900	0.504991
12097200	0.474399
12097500	0.493361
12097800	0.509975
12098100	0.565116
12098400	0.556674
12098700	0.564986
12099000	0.569317
12099300	0.691641
12099600	0.723994
12099900	0.688139
12100200	0.78636
12100500	0.711651
12100800	0.716581
12101100	0.632551
12101400	0.669175
12101700	0.674812
12102000	0.660515
12102300	0.653819
12102600	0.642467
12102900	0.664863
12103200	0.610695
12103500	0.613854
12103800	0.652041
12104100	0.551078
12104400	0.552103
12104700	0.579309
12105000	0.594147
12105300	0.550314
12105600	0.638261
12105900	0.629574
12106200	0.584608
12106500	0.648775
12106800	0.630658
12107100	0.534928
12107400	0.569574
12107700	0.564977
12108000	0.546253
12108300	0.609679
12108600	0.59799
12108900	0.640937
12109200	0.663009
12109500	0.648692
12109800	0.693771
12110100	0.68679
12110400	0.663166
12110700	0.655945
12111000	0.698771
12111300	0.598841
12111600	0.658039
12111900	0.678733
12112200	0.612745
12112500	0.54306
12112800	0.564662
12113100	0.520959
12113400	0.536548
12113700	0.596001
12114000	0.661493
12114300	0.670876
12114600	0.622808
12114900	0.552848
12115200	0.581805
12115500	0.526617
12115800	0.487329
12116100	0.47738
12116400	0.431724
12116700	0.469177
12117000	0.560558
12117300	0.625047
12117600	0.654766
12117900	0.640207
12118200	0.686717
12118500	0.685746
12118800	0.69628
12119100	0.753422
12119400	0.691938
12119700	0.745877
12120000	0.689611
12120300	0.69187
12120600	0.669462
12120900	0.683489
12121200	0.662111
12121500	0.674731
12121800	0.640093
12122100	0.642096
12122400	0.62882
12122700	0.686215
12123000	0.612914
12123300	0.716646
12123600	0.738449
12123900	0.705102
12124200	0.688145
12124500	0.763993
12124800	0.675439
12125100	0.67108
12125400	0.615917
12125700	0.631657
12126000	0.560321
12126300	0.545835
12126600	0.585978
12126900	0.617158
12127200	0.592609
12127500	0.555412
12127800	0.553542
12128100	0.60093
12128400	0.60448
12128700	0.516591
12129000	0.466079
12129300	0.481677
12129600	0.472144
12129900	0.546087
12130200	0.472807
12130500	0.44144
12130800	0.390513
12131100	0.39688
12131400	0.397219
12131700	0.415907
12132000	0.427774
12132300	0.457088
12132600	0.426878
12132900	0.557683
12133200	0.514895
12133500	0.543561
12133800	0.514092
12134100	0.529053
12134400	0.467091
12134700	0.429883
12135000	0.444316
12135300	0.492229
12135600	0.54362
12135900	0.630667
12136200	0.779973
12136500	0.843155
12136800	0.828672
12137100	0.763226
12137400	0.744688
12137700	0.711138
12138000	0.69894
12138300	0.619681
12138600	0.533511
12138900	0.613352
12139200	0.630661
12139500	0.600379
12139800	0.608653
12140100	0.650273
12140400	0.650891
12140700	0.621629
12141000	0.657776
12141300	0.722142
12141600	0.659548
12141900	0.679545
12142200	0.675055
12142500	0.654304
12142800	0.710369
12143100	0.775963
12143400	0.734991
12143700	0.693597
12144000	0.64935
12144300	0.613389
12144600	0.529473
12144900	0.52927
12145200	0.494994
12145500	0.47901
12145800	0.507721
12146100	0.50174
12146400	0.447361
12146700	0.487395
12147000	0.52172
12147300	0.419599
12147600	0.429216
12147900	0.482457
12148200	0.501138
12148500	0.478483
12148800	0.501937
12149100	0.48847
12149400	0.47897
12149700	0.502476
12150000	0.501129
12150300	0.431979
12150600	0.438686
12150900	0.504021
12151200	0.563793
12151500	0.608629
12151800	0.589606
12152100	0.502793
12152400	0.494585
12152700	0.563264
12153000	0.523578
12153300	0.490506
12153600	0.529002
12153900	0.615581
12154200	0.650009
12154500	0.643079
12154800	0.603537
12155100	0.600983
12155400	0.616189
12155700	0.605361
12156000	0.561818
12156300	0.573147
12156600	0.651633
12156900	0.59104
12157200	0.593322
12157500	0.685439
12157800	0.724483
12158100	0.576199
12158400	0.644075
12158700	0.682804
12159000	0.67578
12159300	0.665486
12159600	0.698218
12159900	0.637282
12160200	0.69077
12160500	0.680899
12160800	0.754509
12161100	0.7244
12161400	0.64717
12161700	0.609461
12162000	0.638785
12162300	0.572031
12162600	0.615991
12162900	0.61477
12163200	0.634806
12163500	0.67807
12163800	0.781944
12164100	0.867297
12164400	0.85604
12164700	0.825347
12165000	0.942067
12165300	0.87651
12165600	0.788667
12165900	0.765538
12166200	0.672104
12166500	0.5509
12166800	0.658126
12167100	0.695687
12167400	0.843163
12167700	0.859819
12168000	0.838758
12168300	0.819585
12168600	0.677209
12168900	0.667614
12169200	0.705661
12169500	0.668684
12169800	0.58844
12170100	0.547228
12170400	0.543717
12170700	0.524204
12171000	0.532914
12171300	0.596667
12171600	0.519377
12171900	0.51305
12172200	0.516059
12172500	0.499237
12172800	0.531805
12173100	0.553255
12173400	0.580363
12173700	0.502354
12174000	0.46128
12174300	0.470276
12174600	0.502523
12174900	0.526674
12175200	0.6222
12175500	0.596316
12175800	0.571532
12176100	0.626366
12176400	0.655386
12176700	0.698148
12177000	0.753104
12177300	0.738938
12177600	0.71364
12177900	0.671875
12178200	0.711685
12178500	0.580923
12178800	0.50668
12179100	0.56993
12179400	0.579819
12179700	0.749148
12180000	0.912871
12180300	0.889839
12180600	0.760147
12180900	0.736253
12181200	0.700215
12181500	0.772853
12181800	0.765543
12182100	0.63508
12182400	0.562519
12182700	0.530335
12183000	0.506439
12183300	0.539203
12183600	0.604385
12183900	0.703523
12184200	0.712741
12184500	0.701921
12184800	0.762184
12185100	0.736657
12185400	0.692209
12185700	0.686392
12186000	0.784353
12186300	0.788823
12186600	0.748774
12186900	0.873495
12187200	0.924821
12187500	0.957182
12187800	1.06815
12188100	1.04918
12188400	1.09452
12188700	1.02383
12189000	0.924098
12189300	0.838238
12189600	0.825927
12189900	0.845926
12190200	0.959746
12190500	0.935425
12190800	0.875181
12191100	0.871466
12191400	0.920294
12191700	0.81578
12192000	0.851047
12192300	0.773116
12192600	0.830989
12192900	0.889942
12193200	0.773382
12193500	0.787756
12193800	0.824631
12194100	0.842857
12194400	0.757125
12194700	0.690156
12195000	0.721742
12195300	0.71558
12195600	0.707672
12195900	0.805898
12196200	0.779882
12196500	0.717293
12196800	0.747535
12197100	0.654385
12197400	0.674334
12197700	0.621035
12198000	0.511331
12198300	0.5035
12198600	0.504747
12198900	0.547909
12199200	0.549971
12199500	0.569823
12199800	0.589787
12200100	0.568014
12200400	0.484533
12200700	0.562803
12201000	0.635285
12201300	0.62712
12201600	0.60684
12201900	0.589115
12202200	0.671078
12202500	0.661989
12202800	0.592376
12203100	0.567737
12203400	0.657577
12203700	0.709017
12204000	0.637963
12204300	0.631598
12204600	0.564551
12204900	0.590624
12205200	0.663446
12205500	0.720505
12205800	0.756957
12206100	0.761259
12206400	0.807607
12206700	0.748385
12207000	0.829076
12207300	0.832495
12207600	0.806556
12207900	0.707636
12208200	0.67239
12208500	0.644936
12208800	0.628058
12209100	0.66095
12209400	0.653509
12209700	0.692033
12210000	0.656086
12210300	0.733859
12210600	0.738737
12210900	0.718743
12211200	0.801964
12211500	0.81062
12211800	0.804767
12212100	0.79245
12212400	0.718766
12212700	0.850395
12213000	0.735773
12213300	0.705658
12213600	0.664735
12213900	0.672273
12214200	0.649489
12214500	0.682645
12214800	0.68209
12215100	0.622396
12215400	0.659134
12215700	0.649634
12216000	0.532772
12216300	0.545713
12216600	0.484369
12216900	0.467755
12217200	0.50538
12217500	0.559855
12217800	0.537084
12218100	0.493243
12218400	0.537955
12218700	0.537913
12219000	0.513705
12219300	0.452024
12219600	0.475674
12219900	0.520594
12220200	0.532172
12220500	0.49312
12220800	0.519328
12221100	0.560548
12221400	0.533543
12221700	0.515416
12222000	0.485377
12222300	0.45888
12222600	0.522839
12222900	0.488158
12223200	0.512897
12223500	0.505669
12223800	0.520621
12224100	0.495917
12224400	0.465949
12224700	0.429911
12225000	0.467406
12225300	0.444338
12225600	0.517801
12225900	0.462766
12226200	0.47147
12226500	0.441018
12226800	0.442107
12227100	0.455318
12227400	0.474528
12227700	0.452556
12228000	0.518235
12228300	0.541581
12228600	0.471747
12228900	0.55983
12229200	0.64584
12229500	0.656028
12229800	0.739486
12230100	0.703289
12230400	0.709956
12230700	0.731346
12231000	0.65562
12231300	0.625413
12231600	0.620285
12231900	0.567029
12232200	0.550561
12232500	0.599179
12232800	0.572937
12233100	0.565161
12233400	0.589481
12233700	0.725658
12234000	0.729363
12234300	0.732382
12234600	0.697674
12234900	0.596241
12235200	0.600356
12235500	0.592564
12235800	0.617421
12236100	0.547665
12236400	0.518032
12236700	0.457744
12237000	0.407587
12237300	0.433753
12237600	0.453855
12237900	0.439476
12238200	0.404246
12238500	0.500912
12238800	0.544204
12239100	0.594083
12239400	0.613397
12239700	0.665231
12240000	0.71429
12240300	0.79665
12240600	0.822092
12240900	0.933913
12241200	1.04952
12241500	1.01306
12241800	1.09438
12242100	1.0746
12242400	1.06269
12242700	0.922167
12243000	0.853309
12243300	0.801023
12243600	0.784603
12243900	0.70095
12244200	0.658283
12244500	0.690947
12244800	0.684693
12245100	0.681156
12245400	0.765549
12245700	0.789434
12246000	0.874743
12246300	0.779693
12246600	0.8004
12246900	0.779119
12247200	0.833706
12247500	0.896747
12247800	0.860404
12248100	0.754152
12248400	0.789719
12248700	0.763752
12249000	0.814854
12249300	0.941283
12249600	0.998507
12249900	1.00522
12250200	1.07948
12250500	0.980943
12250800	1.17351
12251100	1.06989
12251400	0.939912
12251700	0.878107
12252000	0.924192
12252300	0.987901
12252600	1.00381
12252900	1.01749
12253200	0.992079
12253500	1.05879
12253800	0.966478
12254100	0.940756
12254400	0.997556
12254700	1.10288
12255000	0.908351
12255300	0.929292
12255600	1.0542
12255900	0.97623
12256200	0.935405
12256500	0.813867
12256800	0.802933
12257100	0.796426
12257400	0.778443
12257700	0.680044
12258000	0.664759
12258300	0.856685
12258600	0.786098
12258900	0.716709
12259200	0.688069
12259500	0.624748
12259800	0.738675
12260100	0.740044
12260400	0.733693
12260700	0.690062
12261000	0.668601
12261300	0.671185
12261600	0.597293
12261900	0.595716
12262200	0.595742
12262500	0.604101
12262800	0.571195
12263100	0.58158
12263400	0.639635
12263700	0.696928
12264000	0.807535
12264300	0.817802
12264600	0.867115
12264900	0.795992
12265200	0.761099
12265500	0.68141
12265800	0.71592
12266100	0.761287
12266400	0.682714
12266700	0.669985
12267000	0.680754
12267300	0.647573
12267600	0.664876
12267900	0.603879
12268200	0.558969
12268500	0.536611
12268800	0.553556
12269100	0.493702
12269400	0.612333
12269700	0.685281
12270000	0.674307
12270300	0.57799
12270600	0.588756
12270900	0.61893
12271200	0.593453
12271500	0.577585
12271800	0.58887
12272100	0.631557
12272400	0.609084
12272700	0.58138
12273000	0.565625
12273300	0.714656
12273600	0.852728
12273900	0.801399
12274200	0.876879
12274500	0.791141
12274800	0.759347
12275100	0.687806
12275400	0.792831
12275700	0.824008
12276000	0.812791
12276300	0.836046
12276600	0.788685
12276900	0.820724
12277200	0.732671
12277500	0.829509
12277800	0.830082
12278100	0.879395
12278400	0.802707
12278700	0.805444
12279000	0.756389
12279300	0.719873
12279600	0.824722
12279900	0.864241
12280200	0.877841
12280500	0.853921
12280800	0.758978
12281100	0.812092
12281400	0.967795
12281700	0.916905
12282000	0.791529
12282300	0.971842
12282600	0.798203
12282900	0.850847
12283200	0.904613
12283500	0.988857
12283800	1.05739
12284100	1.06158
12284400	1.05772
12284700	0.846615
12285000	0.729538
12285300	0.678479
12285600	0.694805
12285900	0.693911
12286200	0.786605
12286500	0.735977
12286800	0.7592
12287100	0.748033
12287400	0.772812
12287700	0.854157
12288000	0.727044
12288300	0.720491
12288600	0.767327
12288900	0.80402
12289200	0.715807
12289500	0.597534
12289800	0.70523
12290100	0.609199
12290400	0.58182
12290700	0.584254
12291000	0.654452
12291300	0.631115
12291600	0.713306
12291900	0.735347
12292200	0.732425
12292500	0.828806
12292800	0.718033
12293100	0.711812
12293400	0.696618
12293700	0.746044
12294000	0.814484
12294300	0.829469
12294600	0.756647
12294900	0.741198
12295200	0.753039
12295500	0.707616
12295800	0.716847
12296100	0.70216
12296400	0.83565
12296700	0.70469
12297000	0.737005
12297300	0.713416
12297600	0.73252
12297900	0.690375
12298200	0.689911
12298500	0.726733
12298800	0.929129
12299100	0.997536
12299400	1.03208
12299700	0.883855
12300000	0.828715
12300300	0.825261
12300600	0.799801
12300900	0.72828
12301200	0.72749
12301500	0.736737
12301800	0.784193
12302100	0.797003
12302400	0.841859
12302700	0.936216
12303000	0.828442
12303300	0.82058
12303600	0.861449
12303900	0.955625
12304200	0.954046
12304500	0.949499
12304800	0.804191
12305100	0.769071
12305400	0.867156
12305700	0.809292
12306000	0.806076
12306300	0.718121
12306600	0.659712
12306900	0.653347
12307200	0.586502
12307500	0.648248
12307800	0.570132
12308100	0.600827
12308400	0.682427
12308700	0.627058
12309000	0.577224
12309300	0.651949
12309600	0.602278
12309900	0.54856
12310200	0.525504
12310500	0.493774
12310800	0.511095
12311100	0.55985
12311400	0.58006
12311700	0.554448
12312000	0.691633
12312300	0.691272
12312600	0.62154
12312900	0.565907
12313200	0.647519
12313500	0.635149
12313800	0.572095
12314100	0.466491
12314400	0.463386
12314700	0.488896
12315000	0.475313
12315300	0.531248
12315600	0.499402
12315900	0.495578
12316200	0.436667
12316500	0.452571
12316800	0.527576
12317100	0.50628
12317400	0.453511
12317700	0.539223
12318000	0.553884
12318300	0.669818
12318600	0.744536
12318900	0.826697
12319200	0.863118
12319500	0.885025
12319800	0.80778
12320100	0.805252
12320400	0.814758
12320700	0.868118
12321000	1.03595
12321300	0.959525
12321600	0.861791
12321900	0.911527
12322200	0.954979
12322500	0.917146
12322800	0.898361
12323100	0.782928
12323400	0.855004
12323700	0.882511
12324000	0.8485
12324300	0.870131
12324600	0.90002
12324900	0.856214
12325200	0.834576
12325500	0.776528
12325800	0.776577
12326100	0.757109
12326400	0.892589
12326700	0.925462
12327000	0.937339
12327300	0.971721
12327600	1.05561
12327900	1.09104
12328200	0.986998
12328500	0.932764
12328800	0.880424
12329100	0.853
12329400	0.747199
12329700	0.701075
12330000	0.715929
12330300	0.693548
12330600	0.664916
12330900	0.630406
12331200	0.589405
12331500	0.66787
12331800	0.631428
12332100	0.705571
12332400	0.729511
12332700	0.676317
12333000	0.63829
12333300	0.751811
12333600	0.856827
12333900	0.875416
12334200	0.874063
12334500	0.930543
12334800	0.94963
12335100	0.920097
12335400	0.808045
12335700	0.826903
12336000	0.748951
12336300	0.794124
12336600	0.703482
12336900	0.654878
12337200	0.668814
12337500	0.650085
12337800	0.578605
12338100	0.593955
12338400	0.703032
12338700	0.72018
12339000	0.628271
12339300	0.620587
12339600	0.563224
12339900	0.592845
12340200	0.585919
12340500	0.617534
12340800	0.592917
12341100	0.716429
12341400	0.714479
12341700	0.728506
12342000	0.720062
12342300	0.684807
12342600	0.562781
12342900	0.546358
12343200	0.52306
12343500	0.528368
12343800	0.498251
12344100	0.52147
12344400	0.546113
12344700	0.473038
12345000	0.506103
12345300	0.480956
12345600	0.470013
12345900	0.51427
12346200	0.457047
12346500	0.437206
12346800	0.479973
12347100	0.490839
12347400	0.518393
12347700	0.511751
12348000	0.498864
12348300	0.511494
12348600	0.582971
12348900	0.486231
12349200	0.539001
12349500	0.546916
12349800	0.557917
12350100	0.586278
12350400	0.512585
12350700	0.473133
12351000	0.499063
12351300	0.501615
12351600	0.472531
12351900	0.461428
12352200	0.476532
12352500	0.556266
12352800	0.588021
12353100	0.583619
12353400	0.616955
12353700	0.539801
12354000	0.543482
12354300	0.573303
12354600	0.465419
12354900	0.441289
12355200	0.487426
12355500	0.491761
12355800	0.538413
12356100	0.580077
12356400	0.665649
12356700	0.648106
12357000	0.649938
12357300	0.60751
12357600	0.553126
12357900	0.504263
12358200	0.562387
12358500	0.462638
12358800	0.50588
12359100	0.485155
12359400	0.501935
12359700	0.553092
12360000	0.614697
12360300	0.633504
12360600	0.584572
12360900	0.551456
12361200	0.572572
12361500	0.56531
12361800	0.590619
12362100	0.583801
12362400	0.691462
12362700	0.755218
12363000	0.844507
12363300	0.915263
12363600	0.908455
12363900	0.817851
12364200	0.78748
12364500	0.902363
12364800	0.904977
12365100	0.923964
12365400	0.821162
12365700	0.898154
12366000	0.887741
12366300	0.935756
12366600	0.819367
12366900	0.779355
12367200	0.742139
12367500	0.812077
12367800	0.856021
12368100	0.839585
12368400	0.859221
12368700	0.784497
12369000	0.820958
12369300	0.867776
12369600	0.800896
12369900	0.684513
12370200	0.619151
12370500	0.528131
12370800	0.561457
12371100	0.55681
12371400	0.513423
12371700	0.546279
12372000	0.515594
12372300	0.467739
12372600	0.453648
12372900	0.486253
12373200	0.460245
12373500	0.478613
12373800	0.442178
12374100	0.412346
12374400	0.476022
12374700	0.488368
12375000	0.53762
12375300	0.491978
12375600	0.476523
12375900	0.492046
12376200	0.552716
12376500	0.544583
12376800	0.629906
12377100	0.628905
12377400	0.622966
12377700	0.543122
12378000	0.507571
12378300	0.506117
12378600	0.514581
12378900	0.495301
12379200	0.55583
12379500	0.515979
12379800	0.585305
12380100	0.678727
12380400	0.763572
12380700	0.784257
12381000	0.757986
12381300	0.805452
12381600	0.66215
12381900	0.627109
12382200	0.66703
12382500	0.623822
12382800	0.606268
12383100	0.682661
12383400	0.595051
12383700	0.625449
12384000	0.650135
12384300	0.633688
12384600	0.663249
12384900	0.825529
12385200	0.767237
12385500	0.804885
12385800	0.813076
12386100	0.766219
12386400	0.706377
12386700	0.71989
12387000	0.717981
12387300	0.798852
12387600	0.680508
12387900	0.671088
12388200	0.692292
12388500	0.735232
12388800	0.813125
12389100	0.777321
12389400	0.767664
12389700	0.710953
12390000	0.73713
12390300	0.760486
12390600	0.839533
12390900	0.839334
12391200	0.83328
12391500	0.884528
12391800	0.934384
12392100	0.826957
12392400	0.778279
12392700	0.863244
12393000	0.931242
12393300	0.911648
12393600	0.832868
12393900	0.975889
12394200	0.952255
12394500	0.826528
12394800	0.79361
12395100	0.759495
12395400	0.827401
12395700	0.674523
12396000	0.62768
12396300	0.633926
12396600	0.605931
12396900	0.561233
12397200	0.578153
12397500	0.599468
12397800	0.575457
12398100	0.58436
12398400	0.517099
12398700	0.503435
12399000	0.471255
12399300	0.501071
12399600	0.4819
12399900	0.460585
12400200	0.465797
12400500	0.470403
12400800	0.466949
12401100	0.469518
12401400	0.39154
12401700	0.386537
12402000	0.485729
12402300	0.48687
12402600	0.524496
12402900	0.53281
12403200	0.546833
12403500	0.498809
12403800	0.565133
12404100	0.617991
12404400	0.656795
12404700	0.673082
12405000	0.606107
12405300	0.612782
12405600	0.56089
12405900	0.557474
12406200	0.54706
12406500	0.536949
12406800	0.535727
12407100	0.450884
12407400	0.460179
12407700	0.4151
12408000	0.501886
12408300	0.497359
12408600	0.495644
12408900	0.429652
12409200	0.431481
12409500	0.473874
12409800	0.480544
12410100	0.451317
12410400	0.464615
12410700	0.459318
12411000	0.437673
12411300	0.435733
12411600	0.46203
12411900	0.462344
12412200	0.485731
12412500	0.476138
12412800	0.476059
12413100	0.45783
12413400	0.48865
12413700	0.480573
12414000	0.484128
12414300	0.49393
12414600	0.488613
12414900	0.471582
12415200	0.468726
12415500	0.521605
12415800	0.523657
12416100	0.526398
12416400	0.469229
12416700	0.45993
12417000	0.43805
12417300	0.406614
12417600	0.37194
12417900	0.419103
12418200	0.444057
12418500	0.475433
12418800	0.477986
12419100	0.479619
12419400	0.480755
12419700	0.536625
12420000	0.487194
12420300	0.467284
12420600	0.429381
12420900	0.434916
12421200	0.454797
12421500	0.445576
12421800	0.43252
12422100	0.427883
12422400	0.385206
12422700	0.390048
12423000	0.352812
12423300	0.3364
12423600	0.314138
12423900	0.359181
12424200	0.318653
12424500	0.339907
12424800	0.31872
12425100	0.322392
12425400	0.298526
12425700	0.329416
12426000	0.347871
12426300	0.372152
12426600	0.43482
12426900	0.433605
12427200	0.45723
12427500	0.420235
12427800	0.433121
12428100	0.487346
12428400	0.470629
12428700	0.513873
12429000	0.531419
12429300	0.505248
12429600	0.496361
12429900	0.463893
12430200	0.480069
12430500	0.532175
12430800	0.475679
12431100	0.500201
12431400	0.491454
12431700	0.51389
12432000	0.540201
12432300	0.541878
12432600	0.516134
12432900	0.508769
12433200	0.547125
12433500	0.510074
12433800	0.537724
12434100	0.519601
12434400	0.465625
12434700	0.572084
12435000	0.593274
12435300	0.575705
12435600	0.558308
12435900	0.576455
12436200	0.607433
12436500	0.723578
12436800	0.629037
12437100	0.642129
12437400	0.626473
12437700	0.705884
12438000	0.590316
12438300	0.576418
12438600	0.635505
12438900	0.614744
12439200	0.685704
12439500	0.619895
12439800	0.715203
12440100	0.769387
12440400	0.89182
12440700	0.961924
12441000	0.899198
12441300	0.876658
12441600	0.762149
12441900	0.750535
12442200	0.73436
12442500	0.704141
12442800	0.689661
12443100	0.726216
12443400	0.703194
12443700	0.57099
12444000	0.540186
12444300	0.556157
12444600	0.478182
12444900	0.422107
12445200	0.438644
12445500	0.415212
12445800	0.491648
12446100	0.458229
12446400	0.442553
12446700	0.426123
12447000	0.40932
12447300	0.443887
12447600	0.463299
12447900	0.39206
12448200	0.38695
12448500	0.438347
12448800	0.431309
12449100	0.432165
12449400	0.413736
12449700	0.445852
12450000	0.416371
12450300	0.431875
12450600	0.402883
12450900	0.450458
12451200	0.487327
12451500	0.447258
12451800	0.538436
12452100	0.543514
12452400	0.54689
12452700	0.507454
12453000	0.454259
12453300	0.453685
12453600	0.444403
12453900	0.486408
12454200	0.501053
12454500	0.471071
12454800	0.445177
12455100	0.456961
12455400	0.477246
12455700	0.473854
12456000	0.448691
12456300	0.46262
12456600	0.508424
12456900	0.482514
12457200	0.48942
12457500	0.479086
12457800	0.498669
12458100	0.521111
12458400	0.509619
12458700	0.569541
12459000	0.568071
12459300	0.607718
12459600	0.566993
12459900	0.587317
12460200	0.554598
12460500	0.521062
12460800	0.498956
12461100	0.537204
12461400	0.507012
12461700	0.549906
12462000	0.582299
12462300	0.576858
12462600	0.550739
12462900	0.50645
12463200	0.469422
12463500	0.438725
12463800	0.400833
12464100	0.38628
12464400	0.376637
12464700	0.379593
12465000	0.367698
12465300	0.422035
12465600	0.463138
12465900	0.534728
12466200	0.534353
12466500	0.484093
12466800	0.462141
12467100	0.443987
12467400	0.507746
12467700	0.507806
12468000	0.510401
12468300	0.591463
12468600	0.552113
12468900	0.593611
12469200	0.704648
12469500	0.711817
12469800	0.737968
12470100	0.747256
12470400	0.70114
12470700	0.610568
12471000	0.505728
12471300	0.475031
12471600	0.478432
12471900	0.518998
12472200	0.554568
12472500	0.547805
12472800	0.583652
12473100	0.523696
12473400	0.508071
12473700	0.48522
12474000	0.525598
12474300	0.594983
12474600	0.658338
12474900	0.670316
12475200	0.710094
12475500	0.699087
12475800	0.651014
12476100	0.69511
12476400	0.711007
12476700	0.640204
12477000	0.731466
12477300	0.686706
12477600	0.699493
12477900	0.585291
12478200	0.555642
12478500	0.557501
12478800	0.61813
12479100	0.587917
12479400	0.642821
12479700	0.625329
12480000	0.595692
12480300	0.540537
12480600	0.589274
12480900	0.511885
12481200	0.543911
12481500	0.475151
12481800	0.458362
12482100	0.407186
12482400	0.429886
12482700	0.508054
12483000	0.552242
12483300	0.71196
12483600	0.72111
12483900	0.747824
12484200	0.694985
12484500	0.630649
12484800	0.563539
12485100	0.44697
12485400	0.39407
12485700	0.40874
12486000	0.38395
12486300	0.334162
12486600	0.406917
12486900	0.439279
12487200	0.435356
12487500	0.445135
12487800	0.472075
12488100	0.497487
12488400	0.494839
12488700	0.570153
12489000	0.50777
12489300	0.471714
12489600	0.38451
12489900	0.397499
12490200	0.369531
12490500	0.423677
12490800	0.385192
12491100	0.375702
12491400	0.349993
12491700	0.369851
12492000	0.3995
12492300	0.374775
12492600	0.387775
12492900	0.365607
12493200	0.385752
12493500	0.366666
12493800	0.36062
12494100	0.357608
12494400	0.316571
12494700	0.323967
12495000	0.368988
12495300	0.363696
12495600	0.349883
12495900	0.312654
12496200	0.285373
12496500	0.275872
12496800	0.254171
12497100	0.298844
12497400	0.285027
12497700	0.297307
12498000	0.293204
12498300	0.319192
12498600	0.299624
12498900	0.309853
12499200	0.301883
12499500	0.308778
12499800	0.343996
12500100	0.309831
12500400	0.310735
12500700	0.361209
12501000	0.364063
12501300	0.352139
12501600	0.364427
12501900	0.351952
12502200	0.34179
12502500	0.359191
12502800	0.356138
12503100	0.351032
12503400	0.372643
